Eulerx,Eulery,Eulerz,Accx,Accy,Accz,Gx,Gy,Gz,label,Activity,Result
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.023529,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,9
0,0,-120,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-120,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.023529,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.039216,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,0.007843,-0.101961,0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,0.14902,-0.039216,-0.117647,-1.960784,1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,0.023529,-0.007843,-0.039216,-1.960784,1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-118.588235,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,0.039216,-0.086275,-0.070588,-1.960784,1.960784,-60.784314,Null,2,2
0,0,-121.411765,-0.054902,0.117647,-0.007843,-1.960784,-1.960784,-13.72549,Null,2,2
0,0,-121.411765,-0.007843,-0.039216,-0.007843,-1.960784,-1.960784,-13.72549,Null,2,2
0,0,-121.411765,-0.039216,0.054902,-0.007843,-1.960784,-1.960784,-5.882353,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,1,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,Null,2,2
0,0,-121.411765,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,2,2,2
0,0,-122.823529,0.023529,-0.164706,-0.039216,1.960784,1.960784,-21.568627,2,2,2
0,0,-122.823529,0.054902,0.070588,0.054902,5.882353,5.882353,-13.72549,2,2,2
-2.823529,0,-124.235294,-0.101961,-0.101961,0.352941,-37.254902,5.882353,-25.490196,2,2,2
-4.235294,0,-124.235294,0.039216,0.023529,0.290196,-56.862745,17.647059,-5.882353,2,2,2
-5.647059,1.411765,-124.235294,0.007843,-0.023529,0.196078,-13.72549,33.333333,-1.960784,2,2,2
0,2.823529,-122.823529,0.039216,0.164706,0.196078,84.313725,37.254902,9.803922,2,2,2
2.823529,4.235294,-122.823529,-0.039216,-0.070588,0.227451,100,49.019608,5.882353,2,2,2
4.235294,5.647059,-124.235294,-0.039216,-0.117647,0.133333,41.176471,52.941176,-52.941176,2,2,2
4.235294,7.058824,-127.058824,0.023529,0.14902,0.007843,-1.960784,52.941176,-60.784314,2,2,2
4.235294,8.470588,-128.470588,-0.054902,0.164706,-0.133333,9.803922,29.411765,-45.098039,2,1,2
5.647059,8.470588,-129.882353,-0.054902,0.117647,-0.321569,41.176471,-9.803922,-41.176471,2,1,2
8.470588,7.058824,-131.294118,-0.070588,0.086275,-0.478431,56.862745,-33.333333,-49.019608,2,1,2
9.882353,5.647059,-132.705882,-0.101961,0.070588,-0.541176,45.098039,-29.411765,-52.941176,2,1,2
9.882353,5.647059,-134.117647,-0.14902,0.086275,-0.478431,5.882353,-21.568627,-56.862745,2,1,2
8.470588,5.647059,-136.941176,-0.133333,-0.007843,-0.509804,-29.411765,-17.647059,-56.862745,2,1,2
7.058824,5.647059,-138.352941,-0.133333,0.023529,-0.494118,-49.019608,-21.568627,-52.941176,2,1,2
5.647059,4.235294,-138.352941,-0.039216,0.070588,-0.368627,-29.411765,-17.647059,-29.411765,2,1,2
7.058824,4.235294,-139.764706,-0.196078,0.054902,-0.054902,41.176471,-13.72549,-9.803922,2,1,2
7.058824,4.235294,-139.764706,-0.164706,0.007843,0.133333,-5.882353,-21.568627,-17.647059,2,1,2
5.647059,2.823529,-139.764706,-0.14902,0.007843,0.243137,-29.411765,-33.333333,-17.647059,2,1,2
5.647059,2.823529,-139.764706,-0.227451,0.117647,0.27451,-5.882353,-13.72549,-9.803922,2,1,2
5.647059,2.823529,-141.176471,-0.14902,0.054902,0.14902,-9.803922,1.960784,-21.568627,2,1,2
5.647059,2.823529,-141.176471,-0.117647,0.101961,0.164706,-21.568627,-5.882353,-5.882353,2,1,2
5.647059,2.823529,-141.176471,-0.117647,0.054902,0.070588,5.882353,-17.647059,1.960784,2,1,2
5.647059,1.411765,-141.176471,-0.086275,0.039216,0.007843,1.960784,-9.803922,-1.960784,2,1,2
0,-4.235294,-142.588235,1.952941,-0.447059,-1.764706,-41.176471,88.235294,-56.862745,2,1,2
-4.235294,-2.823529,-144,-0.180392,0.243137,0.070588,-92.156863,13.72549,-21.568627,2,1,2
-2.823529,-2.823529,-144,-0.054902,-0.054902,-0.086275,-1.960784,-1.960784,-5.882353,2,1,2
-2.823529,-2.823529,-144,0.023529,0.039216,-0.007843,21.568627,17.647059,-9.803922,2,1,2
-2.823529,1.411765,-144,-0.070588,0.054902,0.27451,-25.490196,49.019608,5.882353,2,1,2
-4.235294,1.411765,-144,-0.039216,0.007843,0.384314,-13.72549,25.490196,-5.882353,2,1,2
-2.823529,2.823529,-144,-0.023529,-0.023529,0.27451,5.882353,13.72549,-9.803922,2,1,2
-2.823529,2.823529,-144,-0.007843,0.086275,0.290196,29.411765,-1.960784,-5.882353,2,1,2
0,2.823529,-144,-0.023529,0.101961,0.164706,33.333333,5.882353,-1.960784,2,1,2
